URL,Source file/helper,Schema type,Full @type path if nested,Main name,Description,Product fields present,Offer fields present,Breadcrumb fields present,FAQ fields present,Organization fields present,LocalBusiness fields present,Review/AggregateRating fields present,Valid JSON,Matches visible content?,Risk flags,Raw JSON reference location
/collection/pressed-bloom-sheer-chiffon,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Brand,root.brand.@type,Pressed Bloom Sheer Chiffon,"There is something almost ephemeral about a chiffon saree the way it catches light, the way it moves like a whisper against the skin. This particular piece carries a scattered floral print across its sheer expanse, as though someone pressed wildflowers between its folds and let their memory seep into the fabric. The blooms appear to float across the drape, lending it a softness that feels at once romantic and unhurried.

Chiffon sarees rose to quiet prominence in the wardrobes of Indian women from the 1970s onward, favoured for their effortless grace at evening gatherings and intimate celebrations. This one, likely from that era, carries the hallmarks of a well-loved piece , a print sensibility that speaks to a time when floral motifs were rendered with restraint rather than repetition, and when the fabric itself was allowed to do much of the talking.

The pallu appears to carry a complementary border or motif arrangement, offering just enough weight and definition to anchor the airy drape. Pre-loved and gently carried through the years, this chiffon holds the quiet charm of a saree that has known celebrations  and is ready to know a few more.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vcHJlc3NlZC1ibG9vbS1zaGVlci1jaGlmZm9u-schema-3 in seo-inventory-raw.json
/collection/pressed-bloom-sheer-chiffon,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,PropertyValue,root.additionalProperty[0].@type,Pressed Bloom Sheer Chiffon,"There is something almost ephemeral about a chiffon saree the way it catches light, the way it moves like a whisper against the skin. This particular piece carries a scattered floral print across its sheer expanse, as though someone pressed wildflowers between its folds and let their memory seep into the fabric. The blooms appear to float across the drape, lending it a softness that feels at once romantic and unhurried.

Chiffon sarees rose to quiet prominence in the wardrobes of Indian women from the 1970s onward, favoured for their effortless grace at evening gatherings and intimate celebrations. This one, likely from that era, carries the hallmarks of a well-loved piece , a print sensibility that speaks to a time when floral motifs were rendered with restraint rather than repetition, and when the fabric itself was allowed to do much of the talking.

The pallu appears to carry a complementary border or motif arrangement, offering just enough weight and definition to anchor the airy drape. Pre-loved and gently carried through the years, this chiffon holds the quiet charm of a saree that has known celebrations  and is ready to know a few more.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vcHJlc3NlZC1ibG9vbS1zaGVlci1jaGlmZm9u-schema-3 in seo-inventory-raw.json
/collection/pressed-bloom-sheer-chiffon,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,PropertyValue,root.additionalProperty[1].@type,Pressed Bloom Sheer Chiffon,"There is something almost ephemeral about a chiffon saree the way it catches light, the way it moves like a whisper against the skin. This particular piece carries a scattered floral print across its sheer expanse, as though someone pressed wildflowers between its folds and let their memory seep into the fabric. The blooms appear to float across the drape, lending it a softness that feels at once romantic and unhurried.

Chiffon sarees rose to quiet prominence in the wardrobes of Indian women from the 1970s onward, favoured for their effortless grace at evening gatherings and intimate celebrations. This one, likely from that era, carries the hallmarks of a well-loved piece , a print sensibility that speaks to a time when floral motifs were rendered with restraint rather than repetition, and when the fabric itself was allowed to do much of the talking.

The pallu appears to carry a complementary border or motif arrangement, offering just enough weight and definition to anchor the airy drape. Pre-loved and gently carried through the years, this chiffon holds the quiet charm of a saree that has known celebrations  and is ready to know a few more.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vcHJlc3NlZC1ibG9vbS1zaGVlci1jaGlmZm9u-schema-3 in seo-inventory-raw.json
/collection/pressed-bloom-sheer-chiffon,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Offer,root.offers.@type,Pressed Bloom Sheer Chiffon,"There is something almost ephemeral about a chiffon saree the way it catches light, the way it moves like a whisper against the skin. This particular piece carries a scattered floral print across its sheer expanse, as though someone pressed wildflowers between its folds and let their memory seep into the fabric. The blooms appear to float across the drape, lending it a softness that feels at once romantic and unhurried.

Chiffon sarees rose to quiet prominence in the wardrobes of Indian women from the 1970s onward, favoured for their effortless grace at evening gatherings and intimate celebrations. This one, likely from that era, carries the hallmarks of a well-loved piece , a print sensibility that speaks to a time when floral motifs were rendered with restraint rather than repetition, and when the fabric itself was allowed to do much of the talking.

The pallu appears to carry a complementary border or motif arrangement, offering just enough weight and definition to anchor the airy drape. Pre-loved and gently carried through the years, this chiffon holds the quiet charm of a saree that has known celebrations  and is ready to know a few more.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vcHJlc3NlZC1ibG9vbS1zaGVlci1jaGlmZm9u-schema-3 in seo-inventory-raw.json
/collection/pressed-bloom-sheer-chiffon,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Organization,root.offers.seller.@type,Pressed Bloom Sheer Chiffon,"There is something almost ephemeral about a chiffon saree the way it catches light, the way it moves like a whisper against the skin. This particular piece carries a scattered floral print across its sheer expanse, as though someone pressed wildflowers between its folds and let their memory seep into the fabric. The blooms appear to float across the drape, lending it a softness that feels at once romantic and unhurried.

Chiffon sarees rose to quiet prominence in the wardrobes of Indian women from the 1970s onward, favoured for their effortless grace at evening gatherings and intimate celebrations. This one, likely from that era, carries the hallmarks of a well-loved piece , a print sensibility that speaks to a time when floral motifs were rendered with restraint rather than repetition, and when the fabric itself was allowed to do much of the talking.

The pallu appears to carry a complementary border or motif arrangement, offering just enough weight and definition to anchor the airy drape. Pre-loved and gently carried through the years, this chiffon holds the quiet charm of a saree that has known celebrations  and is ready to know a few more.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vcHJlc3NlZC1ibG9vbS1zaGVlci1jaGlmZm9u-schema-3 in seo-inventory-raw.json
/collection/pressed-bloom-sheer-chiffon,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,BreadcrumbList,root.@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcHJlc3NlZC1ibG9vbS1zaGVlci1jaGlmZm9u-schema-4 in seo-inventory-raw.json
/collection/pressed-bloom-sheer-chiffon,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[0].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcHJlc3NlZC1ibG9vbS1zaGVlci1jaGlmZm9u-schema-4 in seo-inventory-raw.json
/collection/pressed-bloom-sheer-chiffon,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[1].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcHJlc3NlZC1ibG9vbS1zaGVlci1jaGlmZm9u-schema-4 in seo-inventory-raw.json
/collection/pressed-bloom-sheer-chiffon,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[2].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcHJlc3NlZC1ibG9vbS1zaGVlci1jaGlmZm9u-schema-4 in seo-inventory-raw.json
/collection/mayil-peacock-kanjivaram-mix,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbWF5aWwtcGVhY29jay1rYW5qaXZhcmFtLW1peA-schema-1 in seo-inventory-raw.json
/collection/mayil-peacock-kanjivaram-mix,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbWF5aWwtcGVhY29jay1rYW5qaXZhcmFtLW1peA-schema-1 in seo-inventory-raw.json
/collection/mayil-peacock-kanjivaram-mix,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbWF5aWwtcGVhY29jay1rYW5qaXZhcmFtLW1peA-schema-2 in seo-inventory-raw.json
/collection/mayil-peacock-kanjivaram-mix,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbWF5aWwtcGVhY29jay1rYW5qaXZhcmFtLW1peA-schema-2 in seo-inventory-raw.json
/collection/mayil-peacock-kanjivaram-mix,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Product,root.@type,MAYIL,"Named for the Tamil word for peacock, this Kanjivaram mix saree carries the unmistakable pride of South Indian handloom tradition. The peacock- a symbol of beauty, immortality, and divine grace has been a beloved motif in temple town weaving for centuries, and in this piece, it appears to take elegant form across the body and pallu, rendered in what is likely a rich interplay of zari and silk threads.

As a Kanjivaram mix, this saree bridges the grandeur of pure Kanjeevaram silk with the practicality of blended fibres  retaining the characteristic heft and lustre of the weave while offering a lighter, more forgiving drape. The contrast borders and pallu appear to feature traditional temple or peacock-inspired buttas, hallmarks of the looms of Kanchipuram and its surrounding weaving clusters.

This is a saree that carries ceremony in its folds the kind of piece that would have graced weddings, temple visits, or festive gatherings, acquiring a quiet patina of memory with each wearing. Its pre-loved journey only deepens its character, a testament to the enduring appeal of the mayil motif and the skilled hands that brought it to life on the loom.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbWF5aWwtcGVhY29jay1rYW5qaXZhcmFtLW1peA-schema-3 in seo-inventory-raw.json
